n,k_hull,risk_hull,U_hull,U_per_time,k_box,risk_box,U_box
6.240000000000000000e+02,2.000000000000000000e+01,2.216623193673894487e-02,9.522694231708149493e-02,1.035906969453169041e-01,4.000000000000000000e+00,5.166349026798799926e-03,3.601619659972852411e-02
6.250000000000000000e+02,2.000000000000000000e+01,2.216623193673894487e-02,9.522694231708149493e-02,1.034378950986496043e-01,4.000000000000000000e+00,5.166349026798799926e-03,3.601619659972852411e-02
6.260000000000000000e+02,2.000000000000000000e+01,2.216623193673894487e-02,9.522694231708149493e-02,1.032856532054690218e-01,4.000000000000000000e+00,5.166349026798799926e-03,3.601619659972852411e-02
6.270000000000000000e+02,2.000000000000000000e+01,2.216623193673894487e-02,9.173597764189884984e-02,1.031339678960793566e-01,4.000000000000000000e+00,5.166349026798799926e-03,3.601619659972852411e-02
6.280000000000000000e+02,2.000000000000000000e+01,2.216623193673894487e-02,9.173597764189884984e-02,1.029825824778645149e-01,4.000000000000000000e+00,5.166349026798799926e-03,3.601619659972852411e-02
6.290000000000000000e+02,2.000000000000000000e+01,2.216623193673894487e-02,9.173597764189884984e-02,1.028316546848023066e-01,4.000000000000000000e+00,5.166349026798799926e-03,3.601619659972852411e-02
6.300000000000000000e+02,2.000000000000000000e+01,2.216623193673894487e-02,9.173597764189884984e-02,1.026812763168567788e-01,4.000000000000000000e+00,5.166349026798799926e-03,3.601619659972852411e-02
6.310000000000000000e+02,2.000000000000000000e+01,2.216623193673894487e-02,9.173597764189884984e-02,1.025313691836863828e-01,4.000000000000000000e+00,5.166349026798799926e-03,3.601619659972852411e-02
6.320000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,9.173597764189884984e-02,1.023817383479814075e-01,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.330000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,9.173597764189884984e-02,1.022326499016957269e-01,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.340000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,9.173597764189884984e-02,1.020841006165649628e-01,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.350000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,9.173597764189884984e-02,1.019358487144754605e-01,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.360000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,9.173597764189884984e-02,1.017880334662527864e-01,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.370000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,9.173597764189884984e-02,1.016407505185895482e-01,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.380000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,9.173597764189884984e-02,1.014939313129418624e-01,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.390000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,9.173597764189884984e-02,1.013473728289333159e-01,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.400000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,9.173597764189884984e-02,1.012013399014941306e-01,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.410000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,9.173597764189884984e-02,1.010558294364249515e-01,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.420000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,9.173597764189884984e-02,1.009106147880573373e-01,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.430000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,9.173597764189884984e-02,1.007658158445951663e-01,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.440000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,9.173597764189884984e-02,1.006215327855781577e-01,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.450000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,9.173597764189884984e-02,1.004777070996549088e-01,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.460000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,9.173597764189884984e-02,1.003341263788669196e-01,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.470000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,9.173597764189884984e-02,1.001910550752290324e-01,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.480000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,9.173597764189884984e-02,1.000484902216861871e-01,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.490000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,9.173597764189884984e-02,9.990622046550091950e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.500000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,9.173597764189884984e-02,9.976434553329667498e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.510000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.962297074147631604e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.520000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.948204797503891472e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.530000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.934135429136721485e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.540000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.920115454338569727e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.550000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.906144588469663337e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.560000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.892203236453862847e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.570000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.878299289583303278e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.580000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.864443846134315907e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.590000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.850633163180609608e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.600000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.836843792579401391e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.610000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.823102329866524596e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.620000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.809408501858539464e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.630000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.795744259983836522e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.640000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.782115360394845471e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.650000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.768533514190512468e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.660000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.754996070567743816e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.670000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.741478340059842034e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.680000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.728007091094910408e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.690000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.714582061373143451e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.700000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.701186751029683419e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.710000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.687824737626002380e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.720000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.674508385132565835e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.730000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.661236153562770268e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.740000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.647982036455074462e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.750000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.634773030937100746e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.760000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.849393490158850850e-02,9.621608885053968552e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.770000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.608474646191197954e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.601619659972852411e-02
6.780000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.595371679165463907e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.790000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.582313035300236981e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.800000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.569298299744569136e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.810000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.556300084051973232e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.820000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.543345663618747754e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.830000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.530434796328003666e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.840000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.517554072103699692e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.850000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.504702617234951634e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.860000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.491894199829896406e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.870000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.479128583422864740e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.880000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.466379813684798472e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.890000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.453672616755896818e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.900000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.441007717015136025e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.910000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.428373239322961064e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.920000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.415766053187711593e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.930000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.403200668356340164e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.940000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.390676857451286941e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.950000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.378170582175358871e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.960000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.365703529671960681e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.970000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.353277566511863927e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.980000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.340882342329200061e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
6.990000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.328512458365154081e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
7.000000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.316183186710415287e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
7.010000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.303894308641870448e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
7.020000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.523004798535772919e-02,9.291623675653672143e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
7.030000000000000000e+02,2.000000000000000000e+01,2.128384231461588616e-02,8.220031312426336056e-02,9.279389957536754441e-02,4.000000000000000000e+00,4.864970101086329990e-03,3.241001022645376151e-02
